GEOID,GEOCODE,STATE,COUNTY,COUSUB,AREALAND,AREAWATR,BASENAME,NAME,POP100,county_name
0600000US5509712725,5509712725,55,97,12725,138005339,4910178,Carson,Carson town,1374,Portage
0600000US5509719975,5509719975,55,97,19975,116073686,5791789,Dewey,Dewey town,962,Portage
0600000US5509722450,5509722450,55,97,22450,141118035,7457873,Eau Pleine,Eau Pleine town,1063,Portage
0600000US5509730350,5509730350,55,97,30350,183373313,1101852,Grant,Grant town,1842,Portage
0600000US5509736350,5509736350,55,97,36350,69932380,10199085,Hull,Hull town,5287,Portage
0600000US5509738650,5509738650,55,97,38650,3904717,20008,Junction City,Junction City village,420,Portage
0600000US5509742225,5509742225,55,97,42225,92687345,850165,Lanark,Lanark town,1535,Portage
0600000US5509744800,5509744800,55,97,44800,80850059,6310378,Linwood,Linwood town,1070,Portage
0600000US5509751875,5509751875,55,97,51875,4037,0,Milladore,Milladore village,0,Portage
0600000US5509756000,5509756000,55,97,56000,2671730,38299,Nelsonville,Nelsonville village,158,Portage
0600000US5509756850,5509756850,55,97,56850,92272399,2131526,New Hope,New Hope town,711,Portage
0600000US5509761325,5509761325,55,97,61325,588002,0,Park Ridge,Park Ridge village,530,Portage
0600000US5509762825,5509762825,55,97,62825,97134150,532099,Pine Grove,Pine Grove town,873,Portage
0600000US5509763525,5509763525,55,97,63525,27493570,1236596,Plover,Plover village,13519,Portage
0600000US5509763550,5509763550,55,97,63550,101012570,3931157,Plover,Plover town,1565,Portage
0600000US5509769575,5509769575,55,97,69575,2720192,94398,Rosholt,Rosholt village,478,Portage
0600000US5509772850,5509772850,55,97,72850,165484164,2247375,Sharon,Sharon town,2123,Portage
0600000US5509777200,5509777200,55,97,77200,44461741,3215253,Stevens Point,Stevens Point city,25666,Portage
0600000US5509777537,5509777537,55,97,77537,147977629,573485,Stockton,Stockton town,3018,Portage
0600000US5509786975,5509786975,55,97,86975,4687010,969208,Whiting,Whiting village,1601,Portage
0600000US5509913175,5509913175,55,99,13175,11491440,0,Catawba,Catawba village,141,Price
0600000US5509913200,5509913200,55,99,13200,130638124,44179,Catawba,Catawba town,247,Price
0600000US5509922950,5509922950,55,99,22950,194513081,3415775,Eisenstein,Eisenstein town,625,Price
0600000US5509923200,5509923200,55,99,23200,133740032,6973154,Elk,Elk town,960,Price
0600000US5509923975,5509923975,55,99,23975,279505447,231972,Emery,Emery town,308,Price
0600000US5509925775,5509925775,55,99,25775,388409040,16576577,Fifield,Fifield town,905,Price
0600000US5509926050,5509926050,55,99,26050,248593421,5686920,Flambeau,Flambeau town,488,Price
0600000US5509928750,5509928750,55,99,28750,138836466,264570,Georgetown,Georgetown town,172,Price
0600000US5509931925,5509931925,55,99,31925,179263314,3330745,Hackett,Hackett town,189,Price
0600000US5509932675,5509932675,55,99,32675,92577863,1532305,Harmony,Harmony town,220,Price
0600000US5509934725,5509934725,55,99,34725,90775967,1686455,Hill,Hill town,366,Price
0600000US5509939175,5509939175,55,99,39175,5137714,0,Kennan,Kennan village,143,Price
0600000US5509939200,5509939200,55,99,39200,181141061,111556,Kennan,Kennan town,365,Price
0600000US5509940175,5509940175,55,99,40175,124326622,55387,Knox,Knox town,311,Price
0600000US5509941150,5509941150,55,99,41150,230316988,8173330,Lake,Lake town,1106,Price
0600000US5509959525,5509959525,55,99,59525,209904672,182440,Ogema,Ogema town,727,Price
0600000US5509961200,5509961200,55,99,61200,9452988,585124,Park Falls,Park Falls city,2410,Price
0600000US5509962450,5509962450,55,99,62450,6805494,1837163,Phillips,Phillips city,1533,Price
0600000US5509965325,5509965325,55,99,65325,5229738,63716,Prentice,Prentice village,563,Price
0600000US5509965350,5509965350,55,99,65350,179052348,384745,Prentice,Prentice town,440,Price
0600000US5509975525,5509975525,55,99,75525,106423408,1265808,Spirit,Spirit town,292,Price
0600000US5509989100,5509989100,55,99,89100,301852642,9697043,Worcester,Worcester town,1543,Price
0600000US5510100000,5510100000,55,101,0,0,1169746395,County subdivisions not defined,County subdivisions not defined,0,Racine
0600000US5510111200,5510111200,55,101,11200,19333866,654839,Burlington,Burlington city,11047,Racine
0600000US5510111225,5510111225,55,101,11225,85142652,3491674,Burlington,Burlington town,6465,Racine
0600000US5510111950,5510111950,55,101,11950,117133545,757465,Caledonia,Caledonia village,25361,Racine
0600000US5510120625,5510120625,55,101,20625,91299780,2288764,Dover,Dover town,4282,Racine
0600000US5510123725,5510123725,55,101,23725,390106,5220,Elmwood Park,Elmwood Park village,510,Racine
0600000US5510154875,5510154875,55,101,54875,87758012,394375,Mount Pleasant,Mount Pleasant village,27732,Racine
0600000US5510157700,5510157700,55,101,57700,272983,289,North Bay,North Bay village,209,Racine
0600000US5510158600,5510158600,55,101,58600,87314897,5091258,Norway,Norway town,7916,Racine
0600000US5510166000,5510166000,55,101,66000,40080067,479586,Racine,Racine city,77816,Racine
0600000US5510166350,5510166350,55,101,66350,92353020,353972,Raymond,Raymond village,3926,Racine
0600000US5510168550,5510168550,55,101,68550,45116280,596773,Rochester,Rochester village,3785,Racine
0600000US5510177925,5510177925,55,101,77925,10629978,3250,Sturtevant,Sturtevant village,6919,Racine
0600000US5510181775,5510181775,55,101,81775,6721077,0,Union Grove,Union Grove village,4806,Racine
0600000US5510183825,5510183825,55,101,83825,6325018,284597,Waterford,Waterford village,5542,Racine
0600000US5510183850,5510183850,55,101,83850,81649021,5579293,Waterford,Waterford town,6514,Racine
0600000US5510187700,5510187700,55,101,87700,3277980,65720,Wind Point,Wind Point village,1651,Racine
0600000US5510189550,5510189550,55,101,89550,86739336,309543,Yorkville,Yorkville village,3246,Racine
0600000US5510300675,5510300675,55,103,675,93561129,0,Akan,Akan town,391,Richland
0600000US5510308175,5510308175,55,103,8175,93504122,0,Bloom,Bloom town,538,Richland
0600000US5510308600,5510308600,55,103,8600,932565,0,Boaz,Boaz village,129,Richland
0600000US5510310950,5510310950,55,103,10950,106776018,2450460,Buena Vista,Buena Vista town,1807,Richland
0600000US5510313300,5510313300,55,103,13300,2337901,170704,Cazenovia,Cazenovia village,343,Richland
0600000US5510319000,5510319000,55,103,19000,90947619,0,Dayton,Dayton town,763,Richland
0600000US5510321400,5510321400,55,103,21400,90207877,2145834,Eagle,Eagle town,492,Richland
0600000US5510326475,5510326475,55,103,26475,91996027,387,Forest,Forest town,333,Richland
0600000US5510333925,5510333925,55,103,33925,93045076,11198,Henrietta,Henrietta town,435,Richland
0600000US5510337500,5510337500,55,103,37500,93322545,0,Ithaca,Ithaca town,633,Richland
0600000US5510345575,5510345575,55,103,45575,2572938,0,Lone Rock,Lone Rock village,829,Richland
0600000US5510349600,5510349600,55,103,49600,93305004,0,Marshall,Marshall town,540,Richland
0600000US5510360350,5510360350,55,103,60350,92634731,1164356,Orion,Orion town,541,Richland
0600000US5510367575,5510367575,55,103,67575,80863409,0,Richland,Richland town,1175,Richland
0600000US5510367625,5510367625,55,103,67625,12140226,218772,Richland Center,Richland Center city,5114,Richland
0600000US5510367775,5510367775,55,103,67775,107840947,1871126,Richwood,Richwood town,527,Richland
0600000US5510368675,5510368675,55,103,68675,93639165,19016,Rockbridge,Rockbridge town,697,Richland
0600000US5510378825,5510378825,55,103,78825,93421503,18868,Sylvan,Sylvan town,516,Richland
0600000US5510382900,5510382900,55,103,82900,983665,1382,Viola,Viola village,436,Richland
0600000US5510385675,5510385675,55,103,85675,90447197,43543,Westford,Westford town,516,Richland
0600000US5510387250,5510387250,55,103,87250,92854482,37777,Willow,Willow town,496,Richland
0600000US5510389625,5510389625,55,103,89625,786130,0,Yuba,Yuba village,53,Richland
0600000US5510504100,5510504100,55,105,4100,91976610,1517723,Avon,Avon town,570,Rock
0600000US5510506500,5510506500,55,105,6500,44889119,842385,Beloit,Beloit city,36657,Rock
0600000US5510506525,5510506525,55,105,6525,67935856,1774662,Beloit,Beloit town,7721,Rock
0600000US5510509175,5510509175,55,105,9175,93315280,466382,Bradford,Bradford town,1013,Rock
0600000US5510509925,5510509925,55,105,9925,365002,0,Brodhead,Brodhead city,85,Rock
0600000US5510513625,5510513625,55,105,13625,92427055,89726,Center,Center town,1046,Rock
0600000US5510515625,5510515625,55,105,15625,3708856,0,Clinton,Clinton village,2221,Rock
0600000US5510515650,5510515650,55,105,15650,91319890,49750,Clinton,Clinton town,889,Rock
0600000US5510522575,5510522575,55,105,22575,9390388,8228,Edgerton,Edgerton city,5799,Rock
0600000US5510524550,5510524550,55,105,24550,8431443,150328,Evansville,Evansville city,5703,Rock
0600000US5510526400,5510526400,55,105,26400,2906543,0,Footville,Footville village,772,Rock
0600000US5510528075,5510528075,55,105,28075,81244657,3124692,Fulton,Fulton town,3580,Rock
0600000US5510532700,5510532700,55,105,32700,55749646,187320,Harmony,Harmony town,2569,Rock
0600000US5510537825,5510537825,55,105,37825,88474124,1558282,Janesville,Janesville city,65615,Rock
0600000US5510537850,5510537850,55,105,37850,69384947,1093625,Janesville,Janesville town,3665,Rock
0600000US5510538450,5510538450,55,105,38450,93355562,150575,Johnstown,Johnstown town,766,Rock
0600000US5510542575,5510542575,55,105,42575,89295988,91458,La Prairie,La Prairie town,784,Rock
0600000US5510544125,5510544125,55,105,44125,93794518,631390,Lima,Lima town,1271,Rock
0600000US5510548150,5510548150,55,105,48150,93049877,176559,Magnolia,Magnolia town,742,Rock
0600000US5510552200,5510552200,55,105,52200,11033407,44562,Milton,Milton city,5716,Rock
0600000US5510552225,5510552225,55,105,52225,77592365,5073164,Milton,Milton town,3100,Rock
0600000US5510556325,5510556325,55,105,56325,94072601,132857,Newark,Newark town,1510,Rock
0600000US5510560250,5510560250,55,105,60250,3073273,0,Orfordville,Orfordville village,1473,Rock
0600000US5510563675,5510563675,55,105,63675,92007166,169678,Plymouth,Plymouth town,1245,Rock
0600000US5510564225,5510564225,55,105,64225,93038684,1274552,Porter,Porter town,969,Rock
0600000US5510568600,5510568600,55,105,68600,68925220,1468629,Rock,Rock town,2981,Rock
0600000US5510576325,5510576325,55,105,76325,90209789,64773,Spring Valley,Spring Valley town,728,Rock
0600000US5510581050,5510581050,55,105,81050,73484276,324061,Turtle,Turtle town,2393,Rock
0600000US5510581650,5510581650,55,105,81650,85592842,230437,Union,Union town,2104,Rock
0600000US5510703600,5510703600,55,107,3600,131609700,424465,Atlanta,Atlanta town,560,Rusk
0600000US5510707175,5510707175,55,107,7175,84372111,7195285,Big Bend,Big Bend town,401,Rusk
0600000US5510707225,5510707225,55,107,7225,91809137,1515778,Big Falls,Big Falls town,115,Rusk
0600000US5510710500,5510710500,55,107,10500,5977552,128224,Bruce,Bruce village,781,Rusk
0600000US5510713550,5510713550,55,107,13550,91200282,1137664,Cedar Rapids,Cedar Rapids town,36,Rusk
0600000US5510716775,5510716775,55,107,16775,1353720,0,Conrath,Conrath village,88,Rusk
0600000US5510720000,5510720000,55,107,20000,80511702,7732569,Dewey,Dewey town,542,Rusk
0600000US5510726100,5510726100,55,107,26100,89395002,771121,Flambeau,Flambeau town,987,Rusk
0600000US5510729475,5510729475,55,107,29475,1464237,0,Glen Flora,Glen Flora village,100,Rusk
0600000US5510730375,5510730375,55,107,30375,85932049,1029384,Grant,Grant town,732,Rusk
0600000US5510731775,5510731775,55,107,31775,91632552,0,Grow,Grow town,443,Rusk
0600000US5510733275,5510733275,55,107,33275,5712401,48938,Hawkins,Hawkins village,331,Rusk
0600000US5510733300,5510733300,55,107,33300,118185318,328323,Hawkins,Hawkins town,122,Rusk
0600000US5510736125,5510736125,55,107,36125,114258440,1404748,Hubbard,Hubbard town,178,Rusk
0600000US5510736925,5510736925,55,107,36925,2570564,0,Ingram,Ingram village,70,Rusk
0600000US5510740850,5510740850,55,107,40850,10928879,972374,Ladysmith,Ladysmith city,3216,Rusk
0600000US5510742950,5510742950,55,107,42950,123527346,0,Lawrence,Lawrence town,301,Rusk
0600000US5510749625,5510749625,55,107,49625,92570320,3953,Marshall,Marshall town,664,Rusk
0600000US5510755175,5510755175,55,107,55175,160094632,775775,Murry,Murry town,247,Rusk
0600000US5510767600,5510767600,55,107,67600,59731595,349400,Richland,Richland town,197,Rusk
0600000US5510770275,5510770275,55,107,70275,86889807,5871069,Rusk,Rusk town,551,Rusk
0600000US5510773175,5510773175,55,107,73175,1715114,0,Sheldon,Sheldon village,261,Rusk
0600000US5510774975,5510774975,55,107,74975,91805152,813972,South Fork,South Fork town,115,Rusk
0600000US5510777775,5510777775,55,107,77775,89936809,1022822,Strickland,Strickland town,280,Rusk
0600000US5510777850,5510777850,55,107,77850,93038671,1899808,Stubbs,Stubbs town,523,Rusk
0600000US5510779575,5510779575,55,107,79575,132991684,3179000,Thornapple,Thornapple town,721,Rusk
0600000US5510780225,5510780225,55,107,80225,5244150,0,Tony,Tony village,105,Rusk
0600000US5510780950,5510780950,55,107,80950,60457975,456583,TRUE,True town,237,Rusk
0600000US5510783675,5510783675,55,107,83675,87242687,4930961,Washington,Washington town,360,Rusk
0600000US5510786450,5510786450,55,107,86450,2423324,30478,Weyerhaeuser,Weyerhaeuser village,232,Rusk
0600000US5510787125,5510787125,55,107,87125,91080562,621658,Wilkinson,Wilkinson town,51,Rusk
0600000US5510787175,5510787175,55,107,87175,91857381,1505023,Willard,Willard town,525,Rusk
0600000US5510787450,5510787450,55,107,87450,88571407,664315,Wilson,Wilson town,116,Rusk
0600000US5510904400,5510904400,55,109,4400,7996138,0,Baldwin,Baldwin village,4291,St. Croix
0600000US5510904425,5510904425,55,109,4425,83397798,189198,Baldwin,Baldwin town,1047,St. Croix
0600000US5510911775,5510911775,55,109,11775,89606761,667355,Cady,Cady town,880,St. Croix
0600000US5510918300,5510918300,55,109,18300,91255269,236487,Cylon,Cylon town,708,St. Croix
0600000US5510919325,5510919325,55,109,19325,2362347,86479,Deer Park,Deer Park village,249,St. Croix
0600000US5510922400,5510922400,55,109,22400,84649107,148094,Eau Galle,Eau Galle town,1253,St. Croix
0600000US5510923925,5510923925,55,109,23925,90403513,201502,Emerald,Emerald town,831,St. Croix
0600000US5510924275,5510924275,55,109,24275,91817663,397044,Erin Prairie,Erin Prairie town,673,St. Croix
0600000US5510926525,5510926525,55,109,26525,96195644,131422,Forest,Forest town,638,St. Croix
0600000US5510929600,5510929600,55,109,29600,86038180,338228,Glenwood,Glenwood town,747,St. Croix
0600000US5510929625,5510929625,55,109,29625,8995932,0,Glenwood City,Glenwood City city,1306,St. Croix
0600000US5510932325,5510932325,55,109,32325,5593181,0,Hammond,Hammond village,1873,St. Croix
0600000US5510932350,5510932350,55,109,32350,84613054,346084,Hammond,Hammond town,2565,St. Croix
0600000US5510936250,5510936250,55,109,36250,17523404,2279371,Hudson,Hudson city,14755,St. Croix
